action
"[0.16803491115570068, -0.04062013700604439]"
"[0.1977599412202835, -0.04062013700604439]"
"[0.21643726527690887, -0.04364147037267685]"
"[0.2389904409646988, -0.04364147037267685]"
"[0.2620319128036499, -0.04663228243589401]"
"[0.2703634798526764, -0.04687643051147461]"
"[0.27295756340026855, -0.04687643051147461]"
"[0.27573472261428833, -0.04986724629998207]"
"[0.2760094106197357, -0.04986724629998207]"
"[0.2760094106197357, -0.04986724629998207]"
"[0.2760094106197357, -0.04986724629998207]"
"[0.2760094106197357, -0.04986724629998207]"
"[0.2760094106197357, -0.04986724629998207]"
"[0.2760704457759857, -0.052705466747283936]"
"[0.2760704457759857, -0.052705466747283936]"
"[0.2760704457759857, -0.052797023206949234]"
"[0.2760704457759857, -0.052797023206949234]"
"[0.2760704457759857, -0.052797023206949234]"
"[0.2760704457759857, -0.052797023206949234]"
"[0.2760704457759857, -0.052797023206949234]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.2760704457759857, -0.0556352436542511]"
"[0.27265235781669617, -0.0556352436542511]"
"[0.27256080508232117, -0.0556352436542511]"
"[0.26587724685668945, -0.0556352436542511]"
"[0.2620013952255249, -0.0556352436542511]"
"[0.25864437222480774, -0.0556352436542511]"
"[0.25705739855766296, -0.0556352436542511]"
"[0.2556840777397156, -0.0556352436542511]"
"[0.2536393404006958, -0.0556352436542511]"
"[0.24802392721176147, -0.0556352436542511]"
"[0.23358866572380066, -0.0556352436542511]"
"[0.21561327576637268, -0.0556352436542511]"
"[0.1825922429561615, -0.04925687611103058]"
"[0.14035461843013763, -0.04458754137158394]"
"[0.0, -0.035340435802936554]"
"[0.0, -0.03326517716050148]"
"[0.0, -0.03024384379386902]"
"[0.0, -0.03024384379386902]"
"[0.0, -0.03024384379386902]"
"[0.0, -0.03024384379386902]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.02920621447265148]"
"[0.0, -0.018677327781915665]"
"[0.0, 0.01303140353411436]"
"[0.0, 0.04202398657798767]"
"[0.0, 0.059877317398786545]"
"[0.0, 0.08853419870138168]"
"[0.0, 0.1344340294599533]"
"[0.0, 0.16394543647766113]"
"[0.0, 0.17572557926177979]"
"[0.0, 0.17786186933517456]"
"[0.0, 0.1035493016242981]"
"[0.0, 0.015655996277928352]"
"[0.3786736726760864, -0.13260293006896973]"
"[0.7055879235267639, -0.43217262625694275]"
"[0.8051698207855225, -0.556810200214386]"
"[0.843623161315918, -0.6006653308868408]"
"[0.8560746908187866, -0.6149174571037292]"
"[0.8587908744812012, -0.6197088360786438]"
"[0.8588519096374512, -0.6212042570114136]"
"[0.8038575649261475, -0.6046632528305054]"
"[0.7581713199615479, -0.5942258834838867]"
"[0.7112948894500732, -0.5914792418479919]"
"[0.6918545961380005, -0.5890377759933472]"
"[0.6858119368553162, -0.5885189175605774]"
"[0.6858119368553162, -0.5885189175605774]"
"[0.6830958127975464, -0.5885189175605774]"
"[0.6827906370162964, -0.5885189175605774]"
"[0.6826990842819214, -0.5802484154701233]"
"[0.6826990842819214, -0.5324564576148987]"
"[0.6375926733016968, -0.41712698340415955]"
"[0.5266884565353394, -0.11819818615913391]"
"[0.47245705127716064, -0.0030518509447574615]"
"[0.44901883602142334, 0.0790734589099884]"
"[0.431012898683548, 0.15622425079345703]"
"[0.42277291417121887, 0.2550126612186432]"
"[0.4221014976501465, 0.3426618278026581]"
"[0.43226417899131775, 0.413190096616745]"
"[0.49748221039772034, 0.461195707321167]"
"[0.5577563047409058, 0.490798681974411]"
"[0.5917539000511169, 0.504531979560852]"
"[0.6035340428352356, 0.5093844532966614]"
"[0.6035340428352356, 0.5124667882919312]"
"[0.575121283531189, 0.5124667882919312]"
"[0.5028229355812073, 0.45469528436660767]"
"[0.40903958678245544, 0.3003937005996704]"
"[0.35312968492507935, 0.02307199314236641]"
"[0.32932522892951965, -0.11368145048618317]"
"[0.3510238826274872, -0.2839442193508148]"
"[0.4370555877685547, -0.4923551082611084]"
"[0.538682222366333, -0.6538285613059998]"
"[0.6190679669380188, -0.7642444968223572]"
"[0.6503189206123352, -0.8051393032073975]"
"[0.6592303514480591, -0.8186284899711609]"
"[0.6552934646606445, -0.8218329548835754]"
"[0.5864131450653076, -0.764915943145752]"
"[0.5087130069732666, -0.694875955581665]"
"[0.4523453414440155, -0.6304818987846375]"
"[0.3726615309715271, -0.5411542057991028]"
"[0.2376476377248764, -0.4048890769481659]"
"[0.10513626784086227, -0.23456525802612305]"
"[0.0, -0.10937833786010742]"
"[0.0, -0.058381907641887665]"
"[0.0, -0.037720877677202225]"
"[0.0, -0.03082369454205036]"
"[0.0, -0.02935880608856678]"
"[0.0, -0.0276497695595026]"
"[0.0, -0.026429029181599617]"
"[0.0, -0.026429029181599617]"
"[0.0, -0.026429029181599617]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.02465895563364029]"
"[0.0, -0.03259376809000969]"
"[0.0, -0.06051820516586304]"
"[0.0, -0.1754203885793686]"
"[0.14716024696826935, -0.3508102595806122]"
"[0.22034363448619843, -0.5116428136825562]"
"[0.2598956227302551, -0.6183965802192688]"
"[0.27399519085884094, -0.6825464367866516]"
"[0.2789697051048279, -0.7099826335906982]"
"[0.28055664896965027, -0.7199011445045471]"
"[0.28055664896965027, -0.7212439179420471]"
"[0.28055664896965027, -0.7228308916091919]"
"[0.28055664896965027, -0.7157810926437378]"
"[0.25006866455078125, -0.6425366997718811]"
"[0.1426740288734436, -0.4855494797229767]"
"[0.0, -0.10028382390737534]"
"[0.0, -0.048829615116119385]"
"[0.0, -0.03091525100171566]"
"[0.0, -0.025727104395627975]"
"[0.0, -0.022492142394185066]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02142399363219738]"
"[0.0, -0.02621540054678917]"
"[0.0, -0.030549028888344765]"
"[0.0, -0.03888058289885521]"
"[0.0, -0.04834131896495819]"
"[0.0, -0.10556352138519287]"
"[0.0, -0.1903439462184906]"
"[0.0, -0.2465590387582779]"
"[0.0, -0.3181859850883484]"
"[0.0, -0.3635669946670532]"
"[0.0, -0.38331249356269836]"
"[0.0, -0.39371928572654724]"
"[0.0, -0.4194158613681793]"
"[0.0, -0.491347998380661]"
"[0.0, -0.5374309420585632]"
"[0.0, -0.5581835508346558]"
"[0.0, -0.5638294816017151]"
"[0.0, -0.5608081221580505]"
"[0.0, -0.4464247524738312]"
"[0.0, -0.11526840925216675]"
"[0.0, -0.061403241008520126]"
"[0.0, -0.039704579859972]"
"[0.0, -0.02624591812491417]"
"[0.0, -0.0]"
"[0.0, 0.03415021300315857]"
"[0.0, 0.0631122812628746]"
"[0.0, 0.17770928144454956]"
"[0.0, 0.4773705303668976]"
"[0.0, 0.7550279498100281]"
"[-0.15286721289157867, 0.8538163304328918]"
"[-0.2058473527431488, 1.000030517578125]"
"[-0.24744407832622528, 1.000030517578125]"
"[-0.2614215612411499, 1.000030517578125]"
"[-0.26493117213249207, 1.000030517578125]"
"[-0.26651814579963684, 1.000030517578125]"
"[-0.269661545753479, 1.000030517578125]"
"[-0.27265235781669617, 0.7210913300514221]"
"[-0.1192968562245369, 0.08545182645320892]"
"[0.0, 0.0010681478306651115]"
"[0.0, -0.12530900537967682]"
"[0.0, -0.29081088304519653]"
"[0.0, -0.5895870923995972]"
"[0.0, -0.7031769752502441]"
"[0.0, -0.7893917560577393]"
"[0.0, -0.8555864095687866]"
"[0.0, -0.9016693830490112]"
"[0.0, -0.9187902212142944]"
"[0.0, -0.9229713082313538]"
"[0.0, -0.9229713082313538]"
"[0.0, -0.8670003414154053]"
"[0.0, -0.3628040552139282]"
"[0.0, -0.06442457437515259]"
"[0.0, -0.005890072323381901]"
"[0.0, 0.036042358726263046]"
"[0.0, 0.3431195914745331]"
"[0.0, 0.5072786808013916]"
"[0.0, 0.7697378396987915]"
"[0.0, 0.8498794436454773]"
"[-0.14059877395629883, 0.9093295335769653]"
"[-0.17612232267856598, 0.9499191045761108]"
"[-0.22681356966495514, 0.964659571647644]"
"[-0.2602007985115051, 0.9661244750022888]"
"[-0.2704550325870514, 0.8934598565101624]"
"[-0.15540024638175964, 0.10730308294296265]"
"[0.0, 0.04220709949731827]"
"[0.0, 0.01913510635495186]"
"[0.0, 0.01745658740401268]"
"[0.0, 0.01745658740401268]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, 0.016205329447984695]"
"[0.0, -0.013397625647485256]"
"[0.0, -0.03302102908492088]"
"[0.0, -0.03619495406746864]"
"[0.0, 0.0021973326802253723]"
"[0.0, 0.051271095871925354]"
"[0.0, 0.395336776971817]"
"[0.0, 0.6901760697364807]"
"[-0.1352580338716507, 1.000030517578125]"
"[-0.17966246604919434, 1.000030517578125]"
"[-0.1898861676454544, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 1.000030517578125]"
"[-0.19287697970867157, 0.9768974781036377]"
"[0.0, 0.3731498122215271]"
"[0.0, 0.02694784477353096]"
"[0.0, -0.05294961482286453]"
"[0.0, -0.2149723768234253]"
"[0.0, -0.3231910169124603]"
"[0.0, -0.3558763265609741]"
"[0.0, -0.2540360689163208]"
"[0.0, -0.06793420016765594]"
"[0.0, 0.2861415445804596]"
"[0.0, 0.6052125692367554]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 0.9615161418914795]"
"[0.0, -0.023957030847668648]"
"[0.0, -0.010956144891679287]"
"[0.0, -0.00787377543747425]"
"[0.0, -0.006256294436752796]"
"[0.0, -0.006256294436752796]"
"[0.0, -0.006256294436752796]"
"[0.0, -0.006256294436752796]"
"[0.0, -0.006256294436752796]"
"[0.0, -0.010956144891679287]"
"[0.0, -0.017822809517383575]"
"[0.0, -0.023407697677612305]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.02444532699882984]"
"[0.0, -0.016388440504670143]"
"[0.0, 0.011749626137316227]"
"[0.0, 0.05050813406705856]"
"[0.0, 0.17294839024543762]"
"[0.0, 0.52189701795578]"
"[0.0, 0.5802789330482483]"
"[0.0, 0.6838587522506714]"
"[0.0, 0.790368378162384]"
"[-0.11044648289680481, 0.8744163513183594]"
"[-0.1517380326986313, 0.9414960145950317]"
"[-0.19360943138599396, 1.000030517578125]"
"[-0.23545029759407043, 1.000030517578125]"
"[-0.2787560522556305, 1.000030517578125]"
"[-0.30643635988235474, 0.9430219531059265]"
"[0.0, 0.286690890789032]"
"[0.0, 0.158635213971138]"
"[0.11343730241060257, 0.09042634069919586]"
"[0.4142277240753174, 0.062227241694927216]"
"[0.7221900224685669, 0.043885618448257446]"
"[0.8294320702552795, -0.009796441532671452]"
"[0.9145786762237549, -0.048707541078329086]"
"[1.000030517578125, -0.06680501997470856]"
"[1.000030517578125, -0.0716879814863205]"
"[1.000030517578125, -0.014587847515940666]"
"[0.9958800077438354, 0.11395611613988876]"
"[0.981780469417572, 0.4279305338859558]"
"[0.9420148134231567, 0.49745169281959534]"
"[0.9171117544174194, 0.556260883808136]"
"[0.9005096554756165, 0.598956286907196]"
"[0.887569785118103, 0.6248054504394531]"
"[0.8802453875541687, 0.6360057592391968]"
"[0.8771019577980042, 0.6404919624328613]"
"[0.8767662644386292, 0.6404919624328613]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6420789361000061]"
"[0.8766747117042542, 0.6095156669616699]"
"[0.8492996096611023, 0.26789146661758423]"
"[0.7976622581481934, 0.18063905835151672]"
"[0.6729941964149475, 0.10153508186340332]"
"[0.5840327143669128, 0.06021301820874214]"
"[0.5009918808937073, -0.008545182645320892]"
"[0.45619067549705505, -0.07473982870578766]"
"[0.430677205324173, -0.05859553813934326]"
"[0.4049806296825409, 0.07492294162511826]"
"[0.4289071261882782, 0.3904843330383301]"
"[0.45466476678848267, 0.9447309970855713]"
"[0.4600054919719696, 0.9497970342636108]"
"[0.4267403185367584, 0.9661855101585388]"
"[0.35383158922195435, 1.000030517578125]"
"[0.2862636148929596, 1.000030517578125]"
"[0.23191015422344208, 1.000030517578125]"
"[0.1987975686788559, 1.000030517578125]"
"[0.18707846105098724, 1.000030517578125]"
"[0.17682424187660217, 1.000030517578125]"
"[0.158604696393013, 1.000030517578125]"
"[0.14914394915103912, 0.5257118344306946]"
"[0.0, 0.06735435128211975]"
"[0.0, -0.00277718435972929]"
"[0.0, -0.005859553813934326]"
"[0.0, -0.005859553813934326]"
"[0.0, -0.006195257417857647]"
"[0.0, -0.006195257417857647]"
"[0.0, -0.006195257417857647]"
"[0.0, -0.006195257417857647]"
"[0.0, -0.006195257417857647]"
"[0.0, -0.00952177494764328]"
"[0.0, -0.01654103212058544]"
"[0.0, -0.0196844395250082]"
"[0.0, -0.020050661638379097]"
"[0.0, -0.020050661638379097]"
"[0.0, -0.024170659482479095]"
"[0.0, -0.03430280461907387]"
"[0.0, -0.05890072509646416]"
"[0.0, -0.1423078030347824]"
"[0.0, -0.2539139986038208]"
"[0.0, -0.35465559363365173]"
"[0.0, -0.42612993717193604]"
"[0.0, -0.49577319622039795]"
"[0.0, -0.5617237091064453]"
"[0.0, -0.6083254218101501]"
"[0.0, -0.6312753558158875]"
"[0.12900173664093018, -0.6558732986450195]"
"[0.1749931275844574, -0.6860255599021912]"
"[0.2304452657699585, -0.7228919267654419]"
"[0.28012940287590027, -0.7582323551177979]"
"[0.3263649344444275, -0.7816400527954102]"
"[0.36173588037490845, -0.7945188879966736]"
"[0.3730582594871521, -0.7977843284606934]"
"[0.37751397490501404, -0.7977843284606934]"
"[0.37751397490501404, -0.7977843284606934]"
"[0.3792840242385864, -0.7977843284606934]"
"[0.3792840242385864, -0.7977843284606934]"
"[0.38395336270332336, -0.7977843284606934]"
"[0.3869441747665405, -0.791161835193634]"
"[0.3899349868297577, -0.7773369550704956]"
"[0.3899960219860077, -0.766106128692627]"
"[0.3899960219860077, -0.7599413990974426]"
"[0.3899960219860077, -0.7560045123100281]"
"[0.3899960219860077, -0.7422406673431396]"
"[0.3899960219860077, -0.7046418786048889]"
"[0.38615068793296814, -0.6831568479537964]"
"[0.38605913519859314, -0.6754356622695923]"
"[0.3793755769729614, -0.6725058555603027]"
"[0.33878597617149353, -0.6396374106407166]"
"[0.24738304316997528, -0.5406659245491028]"
"[0.1498458832502365, -0.40241706371307373]"
"[0.0, -0.28083133697509766]"
"[0.0, -0.22476881742477417]"
"[0.0, -0.2059694230556488]"
"[0.0, -0.20020142197608948]"
"[0.0, -0.20007935166358948]"
"[0.0, -0.21280556917190552]"
"[0.0, -0.3073213994503021]"
"[0.14728233218193054, -0.3786431550979614]"
"[0.17658010125160217, -0.41752374172210693]"
"[0.1979125291109085, -0.4445326030254364]"
"[0.20416882634162903, -0.4520401656627655]"
"[0.2069154977798462, -0.45496994256973267]"
"[0.21774956583976746, -0.46446120738983154]"
"[0.2624286711215973, -0.5145420432090759]"
"[0.28904080390930176, -0.5422834157943726]"
"[0.3011566400527954, -0.5537278652191162]"
"[0.3029877543449402, -0.557023823261261]"
"[0.2946867346763611, -0.557023823261261]"
"[0.2609332501888275, -0.5280007123947144]"
"[0.1976989060640335, -0.4504837095737457]"
"[0.1428266316652298, -0.3735465705394745]"
"[0.0, -0.2714011073112488]"
"[0.0, -0.1828058660030365]"
"[0.0, -0.1027558222413063]"
"[0.0, -0.06756798177957535]"
"[0.0, -0.052858058363199234]"
"[0.0, -0.04580828174948692]"
"[0.0, -0.043275248259305954]"
"[0.0, -0.040162358433008194]"
"[0.0, -0.040162358433008194]"
"[0.0, -0.03747672960162163]"
"[0.0, -0.03714102506637573]"
"[0.0, -0.03714102506637573]"
"[0.0, -0.03704947233200073]"
"[0.0, -0.03704947233200073]"
"[0.0, -0.03704947233200073]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.036988433450460434]"
"[0.0, -0.031189916655421257]"
"[0.0, 0.003936887718737125]"
"[0.0, 0.052797023206949234]"
"[0.0, 0.14474928379058838]"
"[0.0, 0.2710043787956238]"
"[0.0, 0.4206976592540741]"
"[0.0, 0.5762810111045837]"
"[0.0, 0.6862086653709412]"
"[0.0, 0.7839594483375549]"
"[0.0, 0.8527176976203918]"
"[0.0, 0.9409772157669067]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.0, 1.000030517578125]"
"[0.12021240592002869, 0.9681692123413086]"
"[0.269386887550354, 0.8656575083732605]"
"[0.3984496593475342, 0.7857600450515747]"
"[0.4857936203479767, 0.7567979693412781]"
"[0.5411236882209778, 0.748405396938324]"
"[0.5611743330955505, 0.7666555047035217]"
"[0.5671559572219849, 0.8217719197273254]"
"[0.5696585178375244, 0.8776207566261292]"
"[0.5696585178375244, 0.9012115597724915]"
"[0.5706350803375244, 0.9089632630348206]"
"[0.5706350803375244, 0.9103366136550903]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5706350803375244, 0.9119541049003601]"
"[0.5652943253517151, 0.905209481716156]"
"[0.5273903608322144, 0.8780480623245239]"
"[0.4824671149253845, 0.8199102878570557]"
"[0.17285683751106262, 0.18478956818580627]"
"[0.0, -0.019592883065342903]"
"[0.0, -0.014984588138759136]"
"[0.0, -0.012512588873505592]"
"[0.0, -0.01196325570344925]"
"[0.0, -0.011871700175106525]"
"[0.0, -0.011871700175106525]"
